index,book_id,bookname,title,publisher,publish_date,ISDN,ctfile_sn,ctfile_url,download_url,file_size,downloaded,size_bit,real_size,size_delta,size_delta_ratio
5794,7237,,《人类善恶小史》策妄·阿拉布坦 & 亚历山德拉·雅科斯塔【文字版_PDF电子书_下载】.pdf,,,0,402712-474686384,https://webapi.ctfile.com/getfile.php?path=file&f=402712-474686384&passcode=2021&token=false&r=0.8240337161612581&ref=,https://176-ctc-dd.tv002.com/down/e3398a917996c9d8be3db7c3f075a0a4/%E3%80%8A%E4%BA%BA%E7%B1%BB%E5%96%84%E6%81%B6%E5%B0%8F%E5%8F%B2%E3%80%8B%E7%AD%96%E5%A6%84%C2%B7%E9%98%BF%E6%8B%89%E5%B8%83%E5%9D%A6%20%26%20%E4%BA%9A%E5%8E%86%E5%B1%B1%E5%BE%B7%E6%8B%89%C2%B7%E9%9B%85%E7%A7%91%E6%96%AF%E5%A1%94%E3%80%90%E6%96%87%E5%AD%97%E7%89%88_PDF%E7%94%B5%E5%AD%90%E4%B9%A6_%E4%B8%8B%E8%BD%BD%E3%80%91.pdf?cts=dx-f-D1A34A144A110F6ac1b&ctp=1A34A144A110&ctt=1619247111&limit=1&spd=35000&ctk=e3398a917996c9d8be3db7c3f075a0a4&chk=122c463d5232a0f681557fa47733e52a-5015548&mtd=1,4.78 MB,1,5012193.28,5015548.0,3354.7199999997392,0.0
5795,7238,,fbfccfb3.pdf,,,0,402712-474686381,https://webapi.ctfile.com/getfile.php?path=file&f=402712-474686381&passcode=2021&token=false&r=0.8073513679404171&ref=,https://176-ctc-dd.tv002.com/down/7995811eb2600022cb7ad4a468a19daa/%E3%80%8A%E5%A4%B1%E8%90%BD%E7%9A%84%E5%8D%AB%E6%98%9F%20_%20%E6%B7%B1%E5%85%A5%E4%B8%AD%E4%BA%9A%E5%A4%A7%E9%99%86%E7%9A%84%E6%97%85%E7%A8%8B%EF%BC%88%E2%80%9C%E5%85%A8%E7%90%83%E7%9C%9F%E5%AE%9E%E6%95%85%E4%BA%8B%E5%A5%96%E2%80%9D%E7%89%B9%E5%88%AB%E5%85%B3%E6%B3%A8%E4%BD%9C%E5%93%81%EF%BC%8C%E7%BD%97%E6%96%B0%E3%80%81%E8%AE%B8%E7%9F%A5%E8%BF%9C%E4%B8%80%E8%87%B4%E6%8E%A8%E8%8D%90%EF%BC%81%20%E4%B8%AD%E4%BA%9A%E7%89%88%E3%80%8A%E5%AF%BB%E8%B7%AF%E4%B8%AD%E5%9B%BD%E3%80%8B%E3%80%82%EF%BC%89%E3%80%8B%E5%88%98%E5%AD%90%E8%B6%85%E3%80%90%E6%96%87%E5%AD%97%E7%89%88_PDF%E7%94%B5%E5%AD%90%E4%B9%A6_%E4%B8%8B%E8%BD%BD%E3%80%91.pdf?cts=dx-f-D1A34A144A110Fe577a&ctp=1A34A144A110&ctt=1619247112&limit=1&spd=35000&ctk=7995811eb2600022cb7ad4a468a19daa&chk=399cc9ba0075afb03c27fbaf3ead9d26-4774754&mtd=1,4.55 MB,1,4771020.8,4774754.0,3733.2000000001863,0.0
5796,7239,,《文学之用》芮塔・菲尔斯基【文字版_PDF电子书_下载】.pdf,,,0,402712-474686387,https://webapi.ctfile.com/getfile.php?path=file&f=402712-474686387&passcode=2021&token=false&r=0.50815127696151&ref=,https://176-ctc-dd.tv002.com/down/552b649b5a3c4015675dc4d8f0b9dcc1/%E3%80%8A%E6%96%87%E5%AD%A6%E4%B9%8B%E7%94%A8%E3%80%8B%E8%8A%AE%E5%A1%94%E3%83%BB%E8%8F%B2%E5%B0%94%E6%96%AF%E5%9F%BA%E3%80%90%E6%96%87%E5%AD%97%E7%89%88_PDF%E7%94%B5%E5%AD%90%E4%B9%A6_%E4%B8%8B%E8%BD%BD%E3%80%91.pdf?cts=dx-f-D1A34A144A110F8a483&ctp=1A34A144A110&ctt=1619247113&limit=1&spd=35000&ctk=552b649b5a3c4015675dc4d8f0b9dcc1&chk=28d4d567ba509581dc9cd763883e8221-1871074&mtd=1,1.78 MB,1,1866465.28,1871074.0,4608.719999999972,0.0
5797,7241,,《正义与微笑》[日]太宰治【文字版_PDF电子书_下载】.pdf,,,0,402712-474686368,https://webapi.ctfile.com/getfile.php?path=file&f=402712-474686368&passcode=2021&token=false&r=0.3868787758816008&ref=,https://176-ctc-dd.tv002.com/down/09e5ec4b572b062fcb72015c7ff1a4e5/%E3%80%8A%E6%AD%A3%E4%B9%89%E4%B8%8E%E5%BE%AE%E7%AC%91%E3%80%8B%5B%E6%97%A5%5D%E5%A4%AA%E5%AE%B0%E6%B2%BB%E3%80%90%E6%96%87%E5%AD%97%E7%89%88_PDF%E7%94%B5%E5%AD%90%E4%B9%A6_%E4%B8%8B%E8%BD%BD%E3%80%91.pdf?cts=dx-f-D1A34A144A110F4d7c9&ctp=1A34A144A110&ctt=1619247118&limit=1&spd=35000&ctk=09e5ec4b572b062fcb72015c7ff1a4e5&chk=20df7c69b08470605329b5d38fa599e2-2114203&mtd=1,2.02 MB,1,2118123.52,2114203.0,-3920.5200000000186,-0.0
5798,7242,,"《赢回专注力》【加】爱德华·哈洛韦尔（EDWARD M. HALLOWELL, M.D.）;徐卓译【文字版_PDF电子书_下载】.pdf",,,0,402712-475006732,https://webapi.ctfile.com/getfile.php?path=file&f=402712-475006732&passcode=2021&token=false&r=0.6267752015972813&ref=,https://176-ctc-dd.tv002.com/down/a8d9d781dcce74bdaaf76042df39d223/%E3%80%8A%E8%B5%A2%E5%9B%9E%E4%B8%93%E6%B3%A8%E5%8A%9B%E3%80%8B%E3%80%90%E5%8A%A0%E3%80%91%E7%88%B1%E5%BE%B7%E5%8D%8E%C2%B7%E5%93%88%E6%B4%9B%E9%9F%A6%E5%B0%94%EF%BC%88EDWARD%20M.%20HALLOWELL%2C%20M.D.%EF%BC%89%3B%E5%BE%90%E5%8D%93%E8%AF%91%E3%80%90%E6%96%87%E5%AD%97%E7%89%88_PDF%E7%94%B5%E5%AD%90%E4%B9%A6_%E4%B8%8B%E8%BD%BD%E3%80%91.pdf?cts=dx-f-D1A34A144A110F48881&ctp=1A34A144A110&ctt=1619247118&limit=1&spd=35000&ctk=a8d9d781dcce74bdaaf76042df39d223&chk=ca61126e20e2b7bc70897b2a687733ad-17452131&mtd=1,16.64 MB,1,17448304.64,17452131.0,3826.359999999404,0.0
5799,7243,,《数字孪生》陈根【文字版_PDF电子书_下载】.pdf,,,0,402712-475006731,https://webapi.ctfile.com/getfile.php?path=file&f=402712-475006731&passcode=2021&token=false&r=0.651004715377811&ref=,https://176-ctc-dd.tv002.com/down/aca6389650e88afa63167d970f619e02/%E3%80%8A%E6%95%B0%E5%AD%97%E5%AD%AA%E7%94%9F%E3%80%8B%E9%99%88%E6%A0%B9%E3%80%90%E6%96%87%E5%AD%97%E7%89%88_PDF%E7%94%B5%E5%AD%90%E4%B9%A6_%E4%B8%8B%E8%BD%BD%E3%80%91.pdf?cts=dx-f-D1A34A144A110F772f8&ctp=1A34A144A110&ctt=1619247119&limit=1&spd=35000&ctk=aca6389650e88afa63167d970f619e02&chk=aa60c1cf34791eff6ce29dda89b38292-18022317&mtd=1,17.19 MB,1,18025021.44,18022317.0,-2704.440000001341,-0.0
5800,7244,,《图说世界经济史【100余幅图理清经济全球化2000年历史脉络！世界经济变得如今这般休戚相关？以图读史，韩国人气教授揭秘画中的画，《马可·波罗游记》插画，可口可乐广告……全球化发展的线索原来都在画中！】浦睿文化出品》宋炳建【文字版_PDF电子书_下载】.pdf,,,0,402712-475006729,https://webapi.ctfile.com/getfile.php?path=file&f=402712-475006729&passcode=2021&token=false&r=0.5100667165228023&ref=,https://176-ctc-dd.tv002.com/down/24d1b6846a0f88995ceb036b27c5a60a/%E3%80%8A%E5%9B%BE%E8%AF%B4%E4%B8%96%E7%95%8C%E7%BB%8F%E6%B5%8E%E5%8F%B2%E3%80%90100%E4%BD%99%E5%B9%85%E5%9B%BE%E7%90%86%E6%B8%85%E7%BB%8F%E6%B5%8E%E5%85%A8%E7%90%83%E5%8C%962000%E5%B9%B4%E5%8E%86%E5%8F%B2%E8%84%89%E7%BB%9C%EF%BC%81%E4%B8%96%E7%95%8C%E7%BB%8F%E6%B5%8E%E5%8F%98%E5%BE%97%E5%A6%82%E4%BB%8A%E8%BF%99%E8%88%AC%E4%BC%91%E6%88%9A%E7%9B%B8%E5%85%B3%EF%BC%9F%E4%BB%A5%E5%9B%BE%E8%AF%BB%E5%8F%B2%EF%BC%8C%E9%9F%A9%E5%9B%BD%E4%BA%BA%E6%B0%94%E6%95%99%E6%8E%88%E6%8F%AD%E7%A7%98%E7%94%BB%E4%B8%AD%E7%9A%84%E7%94%BB%EF%BC%8C%E3%80%8A%E9%A9%AC%E5%8F%AF%C2%B7%E6%B3%A2%E7%BD%97%E6%B8%B8%E8%AE%B0%E3%80%8B%E6%8F%92%E7%94%BB%EF%BC%8C%E5%8F%AF%E5%8F%A3%E5%8F%AF%E4%B9%90%E5%B9%BF%E5%91%8A%E2%80%A6%E2%80%A6%E5%85%A8%E7%90%83%E5%8C%96%E5%8F%91%E5%B1%95%E7%9A%84%E7%BA%BF%E7%B4%A2%E5%8E%9F%E6%9D%A5%E9%83%BD%E5%9C%A8%E7%94%BB%E4%B8%AD%EF%BC%81%E3%80%91%E6%B5%A6%E7%9D%BF%E6%96%87%E5%8C%96%E5%87%BA%E5%93%81%E3%80%8B%E5%AE%8B%E7%82%B3%E5%BB%BA%E3%80%90%E6%96%87%E5%AD%97%E7%89%88_PDF%E7%94%B5%E5%AD%90%E4%B9%A6_%E4%B8%8B%E8%BD%BD%E3%80%91.pdf?cts=dx-f-D1A34A144A110Fa8c6a&ctp=1A34A144A110&ctt=1619247120&limit=1&spd=35000&ctk=24d1b6846a0f88995ceb036b27c5a60a&chk=cd6204191e2c83544a0d80acc54c92b8-11466308&mtd=1,10.94 MB,1,11471421.44,11466308.0,-5113.4399999994785,-0.0
5801,7246,,《OKR管理法则：阿里巴巴、华为绩效管理实战技巧》王明 洪千武【文字版_PDF电子书_下载】.pdf,,,0,402712-475006722,https://webapi.ctfile.com/getfile.php?path=file&f=402712-475006722&passcode=2021&token=false&r=0.8351511593075731&ref=,https://176-ctc-dd.tv002.com/down/ca51d30f62b517dfdd03957aa9c0c273/%E3%80%8AOKR%E7%AE%A1%E7%90%86%E6%B3%95%E5%88%99%EF%BC%9A%E9%98%BF%E9%87%8C%E5%B7%B4%E5%B7%B4%E3%80%81%E5%8D%8E%E4%B8%BA%E7%BB%A9%E6%95%88%E7%AE%A1%E7%90%86%E5%AE%9E%E6%88%98%E6%8A%80%E5%B7%A7%E3%80%8B%E7%8E%8B%E6%98%8E%20%E6%B4%AA%E5%8D%83%E6%AD%A6%E3%80%90%E6%96%87%E5%AD%97%E7%89%88_PDF%E7%94%B5%E5%AD%90%E4%B9%A6_%E4%B8%8B%E8%BD%BD%E3%80%91.pdf?cts=dx-f-D1A34A144A110Fb2e3e&ctp=1A34A144A110&ctt=1619247125&limit=1&spd=35000&ctk=ca51d30f62b517dfdd03957aa9c0c273&chk=c69d9dc309be105a3e309c1305f20080-9906654&mtd=1,9.45 MB,1,9909043.2,9906654.0,-2389.199999999255,-0.0
5802,7247,,"《很生气,怎么办_》菅野昭子【文字版_PDF电子书_下载】.pdf",,,0,402712-475006719,https://webapi.ctfile.com/getfile.php?path=file&f=402712-475006719&passcode=2021&token=false&r=0.282503287789063&ref=,https://176-ctc-dd.tv002.com/down/ce47f13f23dca56958f058264e244fda/%E3%80%8A%E5%BE%88%E7%94%9F%E6%B0%94%2C%E6%80%8E%E4%B9%88%E5%8A%9E_%E3%80%8B%E8%8F%85%E9%87%8E%E6%98%AD%E5%AD%90%E3%80%90%E6%96%87%E5%AD%97%E7%89%88_PDF%E7%94%B5%E5%AD%90%E4%B9%A6_%E4%B8%8B%E8%BD%BD%E3%80%91.pdf?cts=dx-f-D1A34A144A110F3bea5&ctp=1A34A144A110&ctt=1619247126&limit=1&spd=35000&ctk=ce47f13f23dca56958f058264e244fda&chk=c889c67458ef902472ee69e4abf0ff29-8305526&mtd=1,7.92 MB,1,8304721.92,8305526.0,804.0800000000745,0.0
5803,7248,,《幕后产品——打造突破式产品思维》王诗沐【文字版_PDF电子书_下载】.pdf,,,0,402712-475006718,https://webapi.ctfile.com/getfile.php?path=file&f=402712-475006718&passcode=2021&token=false&r=0.838599604643345&ref=,https://176-ctc-dd.tv002.com/down/3799d092d157ae94780b1727930a18f6/%E3%80%8A%E5%B9%95%E5%90%8E%E4%BA%A7%E5%93%81%E2%80%94%E2%80%94%E6%89%93%E9%80%A0%E7%AA%81%E7%A0%B4%E5%BC%8F%E4%BA%A7%E5%93%81%E6%80%9D%E7%BB%B4%E3%80%8B%E7%8E%8B%E8%AF%97%E6%B2%90%E3%80%90%E6%96%87%E5%AD%97%E7%89%88_PDF%E7%94%B5%E5%AD%90%E4%B9%A6_%E4%B8%8B%E8%BD%BD%E3%80%91.pdf?cts=dx-f-D1A34A144A110F00b15&ctp=1A34A144A110&ctt=1619247127&limit=1&spd=35000&ctk=3799d092d157ae94780b1727930a18f6&chk=7b73b219bbf7afcebe1485123f1fce01-9149878&mtd=1,8.73 MB,1,9154068.48,9149878.0,-4190.480000000447,-0.0
5804,7249,,"《衰退时代的繁荣》[美]布莱恩·比利,艾伦·比利【文字版_PDF电子书_下载】.pdf",,,0,402712-475087935,https://webapi.ctfile.com/getfile.php?path=file&f=402712-475087935&passcode=2021&token=false&r=0.5297793905276524&ref=,https://176-ctc-dd.tv002.com/down/bcad006bab1e8d9fbf14127032564238/%E3%80%8A%E8%A1%B0%E9%80%80%E6%97%B6%E4%BB%A3%E7%9A%84%E7%B9%81%E8%8D%A3%E3%80%8B%5B%E7%BE%8E%5D%E5%B8%83%E8%8E%B1%E6%81%A9%C2%B7%E6%AF%94%E5%88%A9%2C%E8%89%BE%E4%BC%A6%C2%B7%E6%AF%94%E5%88%A9%E3%80%90%E6%96%87%E5%AD%97%E7%89%88_PDF%E7%94%B5%E5%AD%90%E4%B9%A6_%E4%B8%8B%E8%BD%BD%E3%80%91.pdf?cts=dx-f-D1A34A144A110F2bb5b&ctp=1A34A144A110&ctt=1619247127&limit=1&spd=35000&ctk=bcad006bab1e8d9fbf14127032564238&chk=b263b9d05cf4ef812fcf6d728dba8e40-7672900&mtd=1,7.32 MB,1,7675576.32,7672900.0,-2676.320000000298,-0.0
5805,7251,,《疾病密码》唐云【文字版_PDF电子书_下载】.pdf,,,0,402712-475087913,https://webapi.ctfile.com/getfile.php?path=file&f=402712-475087913&passcode=2021&token=false&r=0.6604572508928278&ref=,https://176-ctc-dd.tv002.com/down/423b4015492e9c92dcdd0a9b3d8517b7/%E3%80%8A%E7%96%BE%E7%97%85%E5%AF%86%E7%A0%81%E3%80%8B%E5%94%90%E4%BA%91%E3%80%90%E6%96%87%E5%AD%97%E7%89%88_PDF%E7%94%B5%E5%AD%90%E4%B9%A6_%E4%B8%8B%E8%BD%BD%E3%80%91.pdf?cts=dx-f-D1A34A144A110F6728e&ctp=1A34A144A110&ctt=1619247132&limit=1&spd=35000&ctk=423b4015492e9c92dcdd0a9b3d8517b7&chk=49b62ae1fe33cceb2c52eb534eb8e04d-2746000&mtd=1,2.62 MB,1,2747269.12,2746000.0,-1269.1200000001118,-0.0
5806,7252,,《中国经济2021（中国经济安全岛权重上升，谁将率先问鼎复式时代？聚焦中国经济热点难点，指明如何在变局中开新局）》王德培【文字版_PDF电子书_下载】.pdf,,,0,402712-475087917,https://webapi.ctfile.com/getfile.php?path=file&f=402712-475087917&passcode=2021&token=false&r=0.618943801942567&ref=,https://176-ctc-dd.tv002.com/down/18ee82ee78862ebe8442a1f389616446/%E3%80%8A%E4%B8%AD%E5%9B%BD%E7%BB%8F%E6%B5%8E2021%EF%BC%88%E4%B8%AD%E5%9B%BD%E7%BB%8F%E6%B5%8E%E5%AE%89%E5%85%A8%E5%B2%9B%E6%9D%83%E9%87%8D%E4%B8%8A%E5%8D%87%EF%BC%8C%E8%B0%81%E5%B0%86%E7%8E%87%E5%85%88%E9%97%AE%E9%BC%8E%E5%A4%8D%E5%BC%8F%E6%97%B6%E4%BB%A3%EF%BC%9F%E8%81%9A%E7%84%A6%E4%B8%AD%E5%9B%BD%E7%BB%8F%E6%B5%8E%E7%83%AD%E7%82%B9%E9%9A%BE%E7%82%B9%EF%BC%8C%E6%8C%87%E6%98%8E%E5%A6%82%E4%BD%95%E5%9C%A8%E5%8F%98%E5%B1%80%E4%B8%AD%E5%BC%80%E6%96%B0%E5%B1%80%EF%BC%89%E3%80%8B%E7%8E%8B%E5%BE%B7%E5%9F%B9%E3%80%90%E6%96%87%E5%AD%97%E7%89%88_PDF%E7%94%B5%E5%AD%90%E4%B9%A6_%E4%B8%8B%E8%BD%BD%E3%80%91.pdf?cts=dx-f-D1A34A144A110Fa26ce&ctp=1A34A144A110&ctt=1619247133&limit=1&spd=35000&ctk=18ee82ee78862ebe8442a1f389616446&chk=4859ae5bd61abf1165099d6b9bd9e92e-3714963&mtd=1,3.54 MB,1,3711959.04,3714963.0,3003.9599999999627,0.0
5807,7253,,《波斯公主选驸马》帕维尔·莫托【文字版_PDF电子书_下载】.pdf,,,0,402712-475211044,https://webapi.ctfile.com/getfile.php?path=file&f=402712-475211044&passcode=2021&token=false&r=0.24642563175124432&ref=,https://176-ctc-dd.tv002.com/down/85f803e181f0f98de8158ee13fe9fb76/%E3%80%8A%E6%B3%A2%E6%96%AF%E5%85%AC%E4%B8%BB%E9%80%89%E9%A9%B8%E9%A9%AC%E3%80%8B%E5%B8%95%E7%BB%B4%E5%B0%94%C2%B7%E8%8E%AB%E6%89%98%E3%80%90%E6%96%87%E5%AD%97%E7%89%88_PDF%E7%94%B5%E5%AD%90%E4%B9%A6_%E4%B8%8B%E8%BD%BD%E3%80%91.pdf?cts=dx-f-D1A34A144A110Fefdf1&ctp=1A34A144A110&ctt=1619247134&limit=1&spd=35000&ctk=85f803e181f0f98de8158ee13fe9fb76&chk=8e53f80f46bfa34f268112a954dc03d7-2615375&mtd=1,2.49 MB,1,2610954.24,2615375.0,4420.7599999997765,0.0
5808,7254,,《不确定的边缘》[英]迈克尔•布鲁克斯【文字版_PDF电子书_下载】.pdf,,,0,402712-475211070,https://webapi.ctfile.com/getfile.php?path=file&f=402712-475211070&passcode=2021&token=false&r=0.43508080669064586&ref=,https://176-ctc-dd.tv002.com/down/d076c756a38e8fc00c5f432ccf13889a/%E3%80%8A%E4%B8%8D%E7%A1%AE%E5%AE%9A%E7%9A%84%E8%BE%B9%E7%BC%98%E3%80%8B%5B%E8%8B%B1%5D%E8%BF%88%E5%85%8B%E5%B0%94%E2%80%A2%E5%B8%83%E9%B2%81%E5%85%8B%E6%96%AF%E3%80%90%E6%96%87%E5%AD%97%E7%89%88_PDF%E7%94%B5%E5%AD%90%E4%B9%A6_%E4%B8%8B%E8%BD%BD%E3%80%91.pdf?cts=dx-f-D1A34A144A110F7424f&ctp=1A34A144A110&ctt=1619247134&limit=1&spd=35000&ctk=d076c756a38e8fc00c5f432ccf13889a&chk=2898eb26d3ad28668bcd1ace347b9b1b-3653851&mtd=1,3.48 MB,1,3649044.48,3653851.0,4806.520000000019,0.0
5809,7256,,《个性化饮食：瘦身又防病的革命性营养方案（没有适用于所有人的“正确”饮食准则，每个人都需要量身打造适合自己的“个性化饮食”。）》伊兰·西格尔 & 伊兰·埃利纳夫【文字版_PDF电子书_下载】.pdf,,,0,402712-475211299,https://webapi.ctfile.com/getfile.php?path=file&f=402712-475211299&passcode=2021&token=false&r=0.08186098123403496&ref=,https://176-ctc-dd.tv002.com/down/367645534ed770f72188928ae4ac4277/%E3%80%8A%E4%B8%AA%E6%80%A7%E5%8C%96%E9%A5%AE%E9%A3%9F%EF%BC%9A%E7%98%A6%E8%BA%AB%E5%8F%88%E9%98%B2%E7%97%85%E7%9A%84%E9%9D%A9%E5%91%BD%E6%80%A7%E8%90%A5%E5%85%BB%E6%96%B9%E6%A1%88%EF%BC%88%E6%B2%A1%E6%9C%89%E9%80%82%E7%94%A8%E4%BA%8E%E6%89%80%E6%9C%89%E4%BA%BA%E7%9A%84%E2%80%9C%E6%AD%A3%E7%A1%AE%E2%80%9D%E9%A5%AE%E9%A3%9F%E5%87%86%E5%88%99%EF%BC%8C%E6%AF%8F%E4%B8%AA%E4%BA%BA%E9%83%BD%E9%9C%80%E8%A6%81%E9%87%8F%E8%BA%AB%E6%89%93%E9%80%A0%E9%80%82%E5%90%88%E8%87%AA%E5%B7%B1%E7%9A%84%E2%80%9C%E4%B8%AA%E6%80%A7%E5%8C%96%E9%A5%AE%E9%A3%9F%E2%80%9D%E3%80%82%EF%BC%89%E3%80%8B%E4%BC%8A%E5%85%B0%C2%B7%E8%A5%BF%E6%A0%BC%E5%B0%94%20%26%20%E4%BC%8A%E5%85%B0%C2%B7%E5%9F%83%E5%88%A9%E7%BA%B3%E5%A4%AB%E3%80%90%E6%96%87%E5%AD%97%E7%89%88_PDF%E7%94%B5%E5%AD%90%E4%B9%A6_%E4%B8%8B%E8%BD%BD%E3%80%91.pdf?cts=dx-f-D1A34A144A110Fdfcec&ctp=1A34A144A110&ctt=1619247139&limit=1&spd=35000&ctk=367645534ed770f72188928ae4ac4277&chk=8fc5eb06d4ea43f1c77218fed20fcb03-9258833&mtd=1,8.83 MB,1,9258926.08,9258833.0,-93.0800000000745,-0.0
5810,7257,,《极端经济：韧性、复苏与未来》[英]理查德·戴维斯【文字版_PDF电子书_下载】.pdf,,,0,402712-475211309,https://webapi.ctfile.com/getfile.php?path=file&f=402712-475211309&passcode=2021&token=false&r=0.3119479976798013&ref=,https://176-ctc-dd.tv002.com/down/e90987517fef9d8e94deaff658c89b1e/%E3%80%8A%E6%9E%81%E7%AB%AF%E7%BB%8F%E6%B5%8E%EF%BC%9A%E9%9F%A7%E6%80%A7%E3%80%81%E5%A4%8D%E8%8B%8F%E4%B8%8E%E6%9C%AA%E6%9D%A5%E3%80%8B%5B%E8%8B%B1%5D%E7%90%86%E6%9F%A5%E5%BE%B7%C2%B7%E6%88%B4%E7%BB%B4%E6%96%AF%E3%80%90%E6%96%87%E5%AD%97%E7%89%88_PDF%E7%94%B5%E5%AD%90%E4%B9%A6_%E4%B8%8B%E8%BD%BD%E3%80%91.pdf?cts=dx-f-D1A34A144A110F1f3e8&ctp=1A34A144A110&ctt=1619247140&limit=1&spd=35000&ctk=e90987517fef9d8e94deaff658c89b1e&chk=a93fc691061e3c59e7fd51c8781af097-18891491&mtd=1,18.02 MB,1,18895339.52,18891491.0,-3848.519999999553,-0.0
5811,7258,,"《精准投资：管清友的投资思维课（6万人选择的投资思维大课,助你搭建专业投资思维系统,实现精准投资、有效避险，科学配置资产）》管清友【文字版_PDF电子书_下载】.pdf",,,0,402712-475211244,https://webapi.ctfile.com/getfile.php?path=file&f=402712-475211244&passcode=2021&token=false&r=0.4618791348161212&ref=,https://176-ctc-dd.tv002.com/down/dbd5c35a843f318af69cc99d64511d5a/%E3%80%8A%E7%B2%BE%E5%87%86%E6%8A%95%E8%B5%84%EF%BC%9A%E7%AE%A1%E6%B8%85%E5%8F%8B%E7%9A%84%E6%8A%95%E8%B5%84%E6%80%9D%E7%BB%B4%E8%AF%BE%EF%BC%886%E4%B8%87%E4%BA%BA%E9%80%89%E6%8B%A9%E7%9A%84%E6%8A%95%E8%B5%84%E6%80%9D%E7%BB%B4%E5%A4%A7%E8%AF%BE%2C%E5%8A%A9%E4%BD%A0%E6%90%AD%E5%BB%BA%E4%B8%93%E4%B8%9A%E6%8A%95%E8%B5%84%E6%80%9D%E7%BB%B4%E7%B3%BB%E7%BB%9F%2C%E5%AE%9E%E7%8E%B0%E7%B2%BE%E5%87%86%E6%8A%95%E8%B5%84%E3%80%81%E6%9C%89%E6%95%88%E9%81%BF%E9%99%A9%EF%BC%8C%E7%A7%91%E5%AD%A6%E9%85%8D%E7%BD%AE%E8%B5%84%E4%BA%A7%EF%BC%89%E3%80%8B%E7%AE%A1%E6%B8%85%E5%8F%8B%E3%80%90%E6%96%87%E5%AD%97%E7%89%88_PDF%E7%94%B5%E5%AD%90%E4%B9%A6_%E4%B8%8B%E8%BD%BD%E3%80%91.pdf?cts=dx-f-D1A34A144A110F81337&ctp=1A34A144A110&ctt=1619247141&limit=1&spd=35000&ctk=dbd5c35a843f318af69cc99d64511d5a&chk=072a992889ff757a441695079c090e04-4230707&mtd=1,4.03 MB,1,4225761.28,4230707.0,4945.719999999739,0.0
5812,7259,,《神话》［英］斯蒂芬·弗莱（Stephen Fry）;黄天怡译【文字版_PDF电子书_下载】.pdf,,,0,402712-475211491,https://webapi.ctfile.com/getfile.php?path=file&f=402712-475211491&passcode=2021&token=false&r=0.6202631174000195&ref=,https://176-ctc-dd.tv002.com/down/da1c862820b062f001c7adfa6b74c25c/%E3%80%8A%E7%A5%9E%E8%AF%9D%E3%80%8B%EF%BC%BB%E8%8B%B1%EF%BC%BD%E6%96%AF%E8%92%82%E8%8A%AC%C2%B7%E5%BC%97%E8%8E%B1%EF%BC%88Stephen%20Fry%EF%BC%89%3B%E9%BB%84%E5%A4%A9%E6%80%A1%E8%AF%91%E3%80%90%E6%96%87%E5%AD%97%E7%89%88_PDF%E7%94%B5%E5%AD%90%E4%B9%A6_%E4%B8%8B%E8%BD%BD%E3%80%91.pdf?cts=dx-f-D1A34A144A110F0bb50&ctp=1A34A144A110&ctt=1619247142&limit=1&spd=35000&ctk=da1c862820b062f001c7adfa6b74c25c&chk=628db37f3737cb3cc3bae029eba74250-35628725&mtd=1,33.98 MB,1,35630612.48,35628725.0,-1887.4799999967217,-0.0
5813,7261,,《成就斜杠人生：未来全新的工作模式》玛希·埃尔博尔【文字版_PDF电子书_下载】.pdf,,,0,402712-475272407,https://webapi.ctfile.com/getfile.php?path=file&f=402712-475272407&passcode=2021&token=false&r=0.6469758173374306&ref=,https://176-ctc-dd.tv002.com/down/20f0452dd6776369d4dd873e8e5f005d/%E3%80%8A%E6%88%90%E5%B0%B1%E6%96%9C%E6%9D%A0%E4%BA%BA%E7%94%9F%EF%BC%9A%E6%9C%AA%E6%9D%A5%E5%85%A8%E6%96%B0%E7%9A%84%E5%B7%A5%E4%BD%9C%E6%A8%A1%E5%BC%8F%E3%80%8B%E7%8E%9B%E5%B8%8C%C2%B7%E5%9F%83%E5%B0%94%E5%8D%9A%E5%B0%94%E3%80%90%E6%96%87%E5%AD%97%E7%89%88_PDF%E7%94%B5%E5%AD%90%E4%B9%A6_%E4%B8%8B%E8%BD%BD%E3%80%91.pdf?cts=dx-f-D1A34A144A110F18831&ctp=1A34A144A110&ctt=1619247147&limit=1&spd=35000&ctk=20f0452dd6776369d4dd873e8e5f005d&chk=19703ced6cd27668a06621a0a34a323a-7611369&mtd=1,7.26 MB,1,7612661.76,7611369.0,-1292.7599999997765,-0.0
